Order ID,Date,Time,date_time,Kiosk,Product,Qty,Subtotal,Unit Price_BD,Unit_Price_AD,Discount Applied,Total,COGS,Margin,Fridge Type,Promotion Label,,,,,,,,,,,
1588PXD3SG,9/4/19,10:19:28 AM,10:19:28 AM,Kronos,6AM Health Juice - Cleanse,1,5.98,5.98,5.98,0,5.98,0,5.98,Byte,,,,,,,,,,,,
1582PXD3QE,9/4/19,10:18:14 AM,10:18:14 AM,53 State,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1582PXD3QE,9/4/19,10:18:14 AM,10:18:14 AM,53 State,Krave Beef Jerky,1,5.49,5.49,5.49,0,5.49,0,5.49,Byte,,,,,,,,,,,,
1582PXD3QE,9/4/19,10:18:14 AM,10:18:14 AM,53 State,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,1,3.98,Byte,,,,,,,,,,,,
1588PXD23Y,9/4/19,9:43:10 AM,9:43:10 AM,Kronos,Almond Energy Bites,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1588PXD23Y,9/4/19,9:43:10 AM,9:43:10 AM,Kronos,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1584PXCZ17,9/4/19,8:36:43 AM,8:36:43 AM,Robins Kaplan,Almond Energy Bites,1,4.98,4.98,4.48,0.5,4.48,2,2.98,Byte,,,,,,,,,,,,
1588PXCY6T,9/4/19,8:18:29 AM,8:18:29 AM,Kronos,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,1,3.98,Byte,,,,,,,,,,,,
1590PXBWST,9/3/19,6:50:53 PM,6:50:53 PM,GSV,Hard Boiled Eggs,1,3.49,3.49,3.49,0,3.49,0,3.49,Byte,,,,,,,,,,,,
1583PXBS0E,9/3/19,5:07:26 PM,5:07:26 PM,Lionbridge,Dirty Lemon Water,1,9.99,9.99,9.99,0,9.99,0,9.99,Byte,,,,,,,,,,,,
1583PXBS0E,9/3/19,5:07:26 PM,5:07:26 PM,Lionbridge,Sparkling Raspberry Maple Water,1,2.98,2.98,2.98,0,2.98,5,-2.02,Byte,,,,,,,,,,,,
1590PXBRTA,9/3/19,5:03:10 PM,5:03:10 PM,GSV,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1584PXBQRB,9/3/19,4:40:23 PM,4:40:23 PM,Robins Kaplan,Vermont Cheddar & Grapes,1,3.49,3.49,3.14,0.35,3.14,1,2.49,Byte,,,,,,,,,,,,
1590PXBQ27,9/3/19,4:25:19 PM,4:25:19 PM,GSV,Love Corn,1,2.25,2.25,2.25,0,2.25,0,2.25,Byte,,,,,,,,,,,,
1590PXBQ27,9/3/19,4:25:19 PM,4:25:19 PM,GSV,Lifeway Kefir,1,3.49,3.49,3.49,0,3.49,0,3.49,Byte,,,,,,,,,,,,
1582PXBP7V,9/3/19,4:07:07 PM,4:07:07 PM,53 State,Coconut Water,1,3.49,3.49,3.49,0,3.49,0,3.49,Byte,,,,,,,,,,,,
1582PXBP7V,9/3/19,4:07:07 PM,4:07:07 PM,53 State,Hard Boiled Eggs,1,3.49,3.49,3.49,0,3.49,0,3.49,Byte,,,,,,,,,,,,
1588PXBOXM,9/3/19,4:00:58 PM,4:00:58 PM,Kronos,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,1,3.98,Byte,,,,,,,,,,,,
1589PXBO2Q,9/3/19,3:42:26 PM,3:42:26 PM,One Boston Place,SmartSweets Gummy Bears,1,3.49,3.49,2.62,0.87,2.62,2.49,1,Byte,,,,,,,,,,,,
1590PXBO14,9/3/19,3:41:28 PM,3:41:28 PM,GSV,Wonderful Pistachios,1,4.5,4.5,0,4.5,0,,,Byte,,,,,,,,,,,,
1590PXBO14,9/3/19,3:41:28 PM,3:41:28 PM,GSV,Lifeway Kefir,1,3.49,3.49,0,3.49,0,,,Byte,,,,,,,,,,,,
1588PXBM3R,9/3/19,2:59:51 PM,2:59:51 PM,Kronos,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,1,6.98,Byte,,,,,,,,,,,,
1583PXBLSA,9/3/19,2:52:58 PM,2:52:58 PM,Lionbridge,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,1,2.49,Byte,,,,,,,,,,,,
1584PXBLRF,9/3/19,2:52:27 PM,2:52:27 PM,Robins Kaplan,Vermont Cheddar & Grapes,1,3.49,3.49,3.14,0.35,3.14,1,2.49,Byte,,,,,,,,,,,,
1590PXBLCO,9/3/19,2:43:36 PM,2:43:36 PM,GSV,Dark Chocolate PB Cups,1,2.99,2.99,2.99,0,2.99,0,2.99,Byte,,,,,,,,,,,,
1588PXBL5O,9/3/19,2:39:24 PM,2:39:24 PM,Kronos,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.98,0,7.98,3.5,4.48,Byte,,,,,,,,,,,,
1590PXBGNE,9/3/19,1:02:02 PM,1:02:02 PM,GSV,Arugula Caprese,1,7.98,7.98,7.98,0,7.98,2.97,5.01,Byte,,,,,,,,,,,,
1588PXBGMU,9/3/19,1:01:42 PM,1:01:42 PM,Kronos,Vegan Mediterranean,1,7.98,7.98,7.98,0,7.98,3,4.98,Byte,,,,,,,,,,,,
1590PXBFWR,9/3/19,12:46:03 PM,12:46:03 PM,GSV,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,1,3.98,Byte,,,,,,,,,,,,
1584PXBFAP,9/3/19,12:32:49 PM,12:32:49 PM,Robins Kaplan,Arugula Caprese,1,7.98,7.98,7.18,0.8,7.18,2.97,5.01,Byte,,,,,,,,,,,,
1590PXBES9,9/3/19,12:21:45 PM,12:21:45 PM,GSV,Lifeway Kefir,1,3.49,3.49,3.49,0,3.49,0,3.49,Byte,,,,,,,,,,,,
1587PXBEOL,9/3/19,12:19:33 PM,12:19:33 PM,Synergy,Bottle Water,1,1.99,1.99,1.99,0,1.99,0,1.99,Byte,,,,,,,,,,,,
1588PXBEKV,9/3/19,12:17:19 PM,12:17:19 PM,Kronos,Vegetarian Harvest Bowl,1,7.98,7.98,7.98,0,7.98,3,4.98,Byte,,,,,,,,,,,,
1588PXBEKV,9/3/19,12:17:19 PM,12:17:19 PM,Kronos,Seasoned Chicken,1,3.49,3.49,3.49,0,3.49,1.5,1.99,Byte,,,,,,,,,,,,
1584PXBEKN,9/3/19,12:17:11 PM,12:17:11 PM,Robins Kaplan,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.18,0.8,7.18,3.5,4.48,Byte,,,,,,,,,,,,
1588PXBEHK,9/3/19,12:15:20 PM,12:15:20 PM,Kronos,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.98,0,7.98,3.5,4.48,Byte,,,,,,,,,,,,
1588PXBE5E,9/3/19,12:08:02 PM,12:08:02 PM,Kronos,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,1,6.98,Byte,,,,,,,,,,,,
1588PXBE3L,9/3/19,12:06:57 PM,12:06:57 PM,Kronos,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.98,0,7.98,3.5,4.48,Byte,,,,,,,,,,,,
1584PXBE11,9/3/19,12:05:25 PM,12:05:25 PM,Robins Kaplan,Zesty Burrito Bowl,1,7.98,7.98,7.18,0.8,7.18,1,6.98,Byte,,,,,,,,,,,,
1584PXBDSP,9/3/19,12:00:25 PM,12:00:25 PM,Robins Kaplan,Spring Mix Apple Brie,1,7.98,7.98,7.18,0.8,7.18,3,4.98,Byte,,,,,,,,,,,,
1583PXBDPI,9/3/19,11:58:30 AM,11:58:30 AM,Lionbridge,Pulled Buffalo Chicken Bowl,1,7.98,7.98,0,7.98,0,,,Byte,,,,,,,,,,,,
1584PXBDP8,9/3/19,11:58:20 AM,11:58:20 AM,Robins Kaplan,Spring Mix Apple Brie,1,7.98,7.98,7.18,0.8,7.18,3,4.98,Byte,,,,,,,,,,,,
1584PXBDNE,9/3/19,11:57:14 AM,11:57:14 AM,Robins Kaplan,Atomic Coffee- Nitro Cold Brew,1,3.98,3.98,3.58,0.4,3.58,3.5,0.48,Byte,,,,,,,,,,,,
1584PXBDNE,9/3/19,11:57:14 AM,11:57:14 AM,Robins Kaplan,Seasoned Chicken,1,3.49,3.49,3.14,0.35,3.14,1.5,1.99,Byte,,,,,,,,,,,,
1588PXBDG1,9/3/19,11:52:49 AM,11:52:49 AM,Kronos,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.98,0,7.98,3.5,4.48,Byte,,,,,,,,,,,,
1588PXBDG1,9/3/19,11:52:49 AM,11:52:49 AM,Kronos,Almond Energy Bites,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1583PXBDBA,9/3/19,11:49:58 AM,11:49:58 AM,Lionbridge,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1583PXBC33,9/3/19,11:23:27 AM,11:23:27 AM,Lionbridge,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,1,3.98,Byte,,,,,,,,,,,,
1590PXBAZ8,9/3/19,10:59:32 AM,10:59:32 AM,GSV,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1590PXB95A,9/3/19,10:19:58 AM,10:19:58 AM,GSV,Seasoned Chicken,1,3.49,3.49,3.49,0,3.49,1.5,1.99,Byte,,,,,,,,,,,,
1588PXB8L4,9/3/19,10:07:52 AM,10:07:52 AM,Kronos,Almond Energy Bites,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1590PXB5F8,9/3/19,8:59:32 AM,8:59:32 AM,GSV,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,1,3.98,Byte,,,,,,,,,,,,
1584PXB4KD,9/3/19,8:41:01 AM,8:41:01 AM,Robins Kaplan,Dark Chocolate Overnight Oats,1,4.98,4.98,4.48,0.5,4.48,1,3.98,Byte,,,,,,,,,,,,
1588PXB1TN,9/3/19,7:41:47 AM,7:41:47 AM,Kronos,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,1,3.98,Byte,,,,,,,,,,,,
1590PXA1SZ,9/2/19,6:43:47 PM,6:43:47 PM,GSV,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,1,6.98,Byte,,,,,,,,,,,,
1590PX9XJ3,9/2/19,5:11:27 PM,5:11:27 PM,GSV,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.98,0,7.98,3.5,4.48,Byte,,,,,,,,,,,,
1590PX9WCF,9/2/19,4:45:51 PM,4:45:51 PM,GSV,Hard Boiled Eggs,1,3.49,3.49,3.49,0,3.49,0,3.49,Byte,,,,,,,,,,,,
1585PX9SCO,9/2/19,3:19:36 PM,3:19:36 PM,One Financial Plaza,Love Corn,1,2.25,2.25,2.25,0,2.25,0,2.25,Byte,,,,,,,,,,,,
1590PX9SCG,9/2/19,3:19:28 PM,3:19:28 PM,GSV,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,1,3.98,Byte,,,,,,,,,,,,
1590PX9S5U,9/2/19,3:15:30 PM,3:15:30 PM,GSV,Pulled Buffalo Chicken,1,3.49,3.49,3.49,0,3.49,1.5,1.99,Byte,,,,,,,,,,,,
1588PX9RPF,9/2/19,3:05:39 PM,3:05:39 PM,Kronos,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,1,3.98,Byte,,,,,,,,,,,,
1590PX9QV1,9/2/19,2:47:25 PM,2:47:25 PM,GSV,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.98,0,7.98,3.5,4.48,Byte,,,,,,,,,,,,
1584PX9QND,9/2/19,2:42:49 PM,2:42:49 PM,Robins Kaplan,Vermont Cheddar & Grapes,1,3.49,3.49,3.14,0.35,3.14,1,2.49,Byte,,,,,,,,,,,,
1584PX9QND,9/2/19,2:42:49 PM,2:42:49 PM,Robins Kaplan,Almond Energy Bites,1,4.98,4.98,4.48,0.5,4.48,2,2.98,Byte,,,,,,,,,,,,
1589PX9QJQ,9/2/19,2:40:38 PM,2:40:38 PM,One Boston Place,Bottle Water,1,1.99,1.99,1.49,0.5,1.49,0,1.99,Byte,,,,,,,,,,,,
1590PX9QCW,9/2/19,2:36:32 PM,2:36:32 PM,GSV,Love Corn,1,2.25,2.25,2.25,0,2.25,0,2.25,Byte,,,,,,,,,,,,
1581PX9PTB,9/2/19,2:24:47 PM,2:24:47 PM,Waltham Watch Factory,Love Corn,1,2.25,2.25,2.03,0.22,2.03,0,2.25,Byte,,,,,,,,,,,,
1590PX9POA,9/2/19,2:21:46 PM,2:21:46 PM,GSV,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,1,6.98,Byte,,,,,,,,,,,,
1584PX9PDU,9/2/19,2:15:30 PM,2:15:30 PM,Robins Kaplan,Bottle Water,1,1.99,1.99,1.79,0.2,1.79,0,1.99,Byte,,,,,,,,,,,,
1584PX9PDU,9/2/19,2:15:30 PM,2:15:30 PM,Robins Kaplan,Dark Chocolate Overnight Oats,1,4.98,4.98,4.48,0.5,4.48,1,3.98,Byte,,,,,,,,,,,,
1584PX9PDU,9/2/19,2:15:30 PM,2:15:30 PM,Robins Kaplan,Seasoned Chicken,1,3.49,3.49,3.14,0.35,3.14,1.5,1.99,Byte,,,,,,,,,,,,
1582PX9OQB,9/2/19,2:01:23 PM,2:01:23 PM,53 State,Spring Mix Apple Brie,1,7.98,7.98,7.98,0,7.98,3,4.98,Byte,,,,,,,,,,,,
1589PX9OL0,9/2/19,1:58:12 PM,1:58:12 PM,One Boston Place,SmartSweets Gummy Bears,1,3.49,3.49,2.62,0.87,2.62,2.49,1,Byte,,,,,,,,,,,,
1588PX9NWW,9/2/19,1:43:44 PM,1:43:44 PM,Kronos,Love Corn,1,2.25,2.25,2.25,0,2.25,0,2.25,Byte,,,,,,,,,,,,
1583PX9NK0,9/2/19,1:36:00 PM,1:36:00 PM,Lionbridge,Dark Chocolate PB Cups,1,2.99,2.99,2.99,0,2.99,0,2.99,Byte,,,,,,,,,,,,
1584PX9N4I,9/2/19,1:26:42 PM,1:26:42 PM,Robins Kaplan,Hard Boiled Eggs,1,3.49,3.49,3.14,0.35,3.14,0,3.49,Byte,,,,,,,,,,,,
1590PX9MXG,9/2/19,1:22:28 PM,1:22:28 PM,GSV,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1590PX9MQZ,9/2/19,1:18:35 PM,1:18:35 PM,GSV,Vegetarian Harvest Bowl,1,7.98,7.98,7.98,0,7.98,3,4.98,Byte,,,,,,,,,,,,
1588PX9MO0,9/2/19,1:16:48 PM,1:16:48 PM,Kronos,Vegetarian Harvest Bowl,1,7.98,7.98,7.98,0,7.98,3,4.98,Byte,,,,,,,,,,,,
1584PX9MBT,9/2/19,1:09:29 PM,1:09:29 PM,Robins Kaplan,Zesty Burrito Bowl,1,7.98,7.98,7.18,0.8,7.18,1,6.98,Byte,,,,,,,,,,,,
1590PX9LPP,9/2/19,12:56:13 PM,12:56:13 PM,GSV,Dark Chocolate PB Cups,1,2.99,2.99,2.99,0,2.99,0,2.99,Byte,,,,,,,,,,,,
1588PX9L9F,9/2/19,12:46:27 PM,12:46:27 PM,Kronos,Spring Mix Apple Brie,1,7.98,7.98,7.98,0,7.98,3,4.98,Byte,,,,,,,,,,,,
1588PX9L5O,9/2/19,12:44:12 PM,12:44:12 PM,Kronos,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,1,6.98,Byte,,,,,,,,,,,,
1588PX9KX7,9/2/19,12:39:07 PM,12:39:07 PM,Kronos,Pulled Buffalo Chicken,1,3.49,3.49,3.49,0,3.49,1.5,1.99,Byte,,,,,,,,,,,,
1584PX9KVT,9/2/19,12:38:17 PM,12:38:17 PM,Robins Kaplan,Zesty Burrito Bowl,1,7.98,7.98,7.18,0.8,7.18,1,6.98,Byte,,,,,,,,,,,,
1588PX9KVM,9/2/19,12:38:10 PM,12:38:10 PM,Kronos,Vegetarian Harvest Bowl,1,7.98,7.98,7.98,0,7.98,3,4.98,Byte,,,,,,,,,,,,
1582PX9KT5,9/2/19,12:36:41 PM,12:36:41 PM,53 State,Almond Energy Bites,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1583PX9K75,9/2/19,12:23:29 PM,12:23:29 PM,Lionbridge,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,1,6.98,Byte,,,,,,,,,,,,
1588PX9JVT,9/2/19,12:16:41 PM,12:16:41 PM,Kronos,Seasoned Chicken,1,3.49,3.49,3.49,0,3.49,1.5,1.99,Byte,,,,,,,,,,,,
1590PX9JQV,9/2/19,12:13:43 PM,12:13:43 PM,GSV,Spring Mix Apple Brie,1,7.98,7.98,7.98,0,7.98,3,4.98,Byte,,,,,,,,,,,,
1588PX9IZ1,9/2/19,11:57:01 AM,11:57:01 AM,Kronos,Pulled Buffalo Chicken,1,3.49,3.49,3.49,0,3.49,1.5,1.99,Byte,,,,,,,,,,,,
1588PX9HX8,9/2/19,11:34:20 AM,11:34:20 AM,Kronos,Pulled Buffalo Chicken,1,3.49,3.49,3.49,0,3.49,1.5,1.99,Byte,,,,,,,,,,,,
1588PX9HX8,9/2/19,11:34:20 AM,11:34:20 AM,Kronos,Spring Mix Apple Brie,1,7.98,7.98,7.98,0,7.98,3,4.98,Byte,,,,,,,,,,,,
1590PX9HH2,9/2/19,11:24:38 AM,11:24:38 AM,GSV,Seasoned Chicken,1,3.49,3.49,3.49,0,3.49,1.5,1.99,Byte,,,,,,,,,,,,
1590PX9GZR,9/2/19,11:14:15 AM,11:14:15 AM,GSV,Wonderful Pistachios,1,4.5,4.5,4.5,0,4.5,3.35,1.15,Byte,,,,,,,,,,,,
1590PX9GRJ,9/2/19,11:09:19 AM,11:09:19 AM,GSV,Kind Bars,1,2.49,2.49,2.49,0,2.49,0,2.49,Byte,,,,,,,,,,,,
1588PX9CMX,9/2/19,9:40:09 AM,9:40:09 AM,Kronos,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,1,3.98,Byte,,,,,,,,,,,,
1590PX9BL5,9/2/19,9:17:29 AM,9:17:29 AM,GSV,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,1,3.98,Byte,,,,,,,,,,,,
1588PX9BK6,9/2/19,9:16:54 AM,9:16:54 AM,Kronos,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1585PX7WB2,9/1/19,2:49:50 PM,2:49:50 PM,One Financial Plaza,Love Corn,1,2.25,2.25,2.25,0,2.25,0,2.25,Byte,,,,,,,,,,,,
1590PX7SI7,9/1/19,1:27:43 PM,1:27:43 PM,GSV,Kombucha,1,4.49,4.49,4.49,0,4.49,0,4.49,Byte,,,,,,,,,,,,
1590PX7SFO,9/1/19,1:26:12 PM,1:26:12 PM,GSV,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1581PX6NE5,8/31/19,10:39:41 PM,10:39:41 PM,Waltham Watch Factory,Trail Mix Pack Cranberry,1,1.29,1.29,1.29,0,1.29,0,1.29,Byte,,,,,,,,,,,,
1590PX67SW,8/31/19,5:02:56 PM,5:02:56 PM,GSV,Love Corn,1,2.25,2.25,2.25,0,2.25,0,2.25,Byte,,,,,,,,,,,,
1590PX3Z2D,8/30/19,11:59:01 AM,11:59:01 AM,GSV,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,1,6.98,Byte,,,,,,,,,,,,
1581PX32XT,8/30/19,12:25:05 AM,12:25:05 AM,Waltham Watch Factory,DrinkSimple Maple Water,4,11.92,2.98,2.98,0,11.92,0,11.92,Byte,,,,,,,,,,,,
1581PX32XT,8/30/19,12:25:05 AM,12:25:05 AM,Waltham Watch Factory,Kombucha,1,4.49,4.49,4.49,0,4.49,0,4.49,Byte,,,,,,,,,,,,
1581PX2M2G,8/29/19,6:20:40 PM,6:20:40 PM,Waltham Watch Factory,Kind Bars,1,2.49,2.49,2.49,0,2.49,0,2.49,Byte,,,,,,,,,,,,
1581PX2GZX,8/29/19,4:31:09 PM,4:31:09 PM,Waltham Watch Factory,Wonderful Pistachios,1,4.5,4.5,4.5,0,4.5,3.35,1.15,Byte,,,,,,,,,,,,
1581PX2GYI,8/29/19,4:30:18 PM,4:30:18 PM,Waltham Watch Factory,Bottle Water,1,1.99,1.99,1.99,0,1.99,0,1.99,Byte,,,,,,,,,,,,
1590PX2EJN,8/29/19,3:38:11 PM,3:38:11 PM,GSV,Vermont Cheddar & Grapes,1,3.49,3.49,3.49,0,3.49,1,2.49,Byte,,,,,,,,,,,,
1585PX2D2T,8/29/19,3:06:29 PM,3:06:29 PM,One Financial Plaza,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,1,3.98,Byte,,,,,,,,,,,,
1589PX2AIA,8/29/19,2:10:58 PM,2:10:58 PM,One Boston Place,Dark Chocolate PB Cups,1,2.99,2.99,2.24,0.75,2.24,0,2.99,Byte,,,,,,,,,,,,
1590PX29LQ,8/29/19,1:51:26 PM,1:51:26 PM,GSV,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,1,6.98,Byte,,,,,,,,,,,,
1582PX28BM,8/29/19,1:23:46 PM,1:23:46 PM,53 State,Kombucha,1,4.49,4.49,4.49,0,4.49,0,4.49,Byte,,,,,,,,,,,,
1581PX27WO,8/29/19,1:14:48 PM,1:14:48 PM,Waltham Watch Factory,Kind Bars,1,2.49,2.49,2.49,0,2.49,0,2.49,Byte,,,,,,,,,,,,
1581PX27BO,8/29/19,1:02:12 PM,1:02:12 PM,Waltham Watch Factory,Kind Bars,1,2.49,2.49,2.49,0,2.49,0,2.49,Byte,,,,,,,,,,,,
1581PX259M,8/29/19,12:17:46 PM,12:17:46 PM,Waltham Watch Factory,Sparkling Raspberry Maple Water,1,2.98,2.98,2.98,0,2.98,5,-2.02,Byte,,,,,,,,,,,,
1590PX2570,8/29/19,12:16:12 PM,12:16:12 PM,GSV,Wonderful Pistachios,1,4.5,4.5,4.5,0,4.5,3.35,1.15,Byte,,,,,,,,,,,,
1590PX2555,8/29/19,12:15:05 PM,12:15:05 PM,GSV,Vegetarian Harvest Bowl,1,7.98,7.98,7.98,0,7.98,3,4.98,Byte,,,,,,,,,,,,
1588PX24Z8,8/29/19,12:11:32 PM,12:11:32 PM,Kronos,Vegan Mediterranean,1,7.98,7.98,7.98,0,7.98,3,4.98,Byte,,,,,,,,,,,,
1584PX23H3,8/29/19,11:39:03 AM,11:39:03 AM,Robins Kaplan,Wonderful Pistachios,1,4.5,4.5,4.5,0,4.5,3.35,1.15,Byte,,,,,,,,,,,,
1581PX21DA,8/29/19,10:53:34 AM,10:53:34 AM,Waltham Watch Factory,SmartSweets Gummy Bears,1,3.49,3.49,3.49,0,3.49,2.49,1,Byte,,,,,,,,,,,,
1581PX21DA,8/29/19,10:53:34 AM,10:53:34 AM,Waltham Watch Factory,Kombucha,1,4.49,4.49,4.49,0,4.49,0,4.49,Byte,,,,,,,,,,,,
1590PX1Y7A,8/29/19,9:45:10 AM,9:45:10 AM,GSV,Kind Bars,1,2.49,2.49,2.49,0,2.49,0,2.49,Byte,,,,,,,,,,,,
1590PX1V1Y,8/29/19,8:37:10 AM,8:37:10 AM,GSV,Dark Chocolate Overnight Oats,1,4.98,4.98,4.98,0,4.98,1,3.98,Byte,,,,,,,,,,,,
1588PX1U7O,8/29/19,8:19:00 AM,8:19:00 AM,Kronos,TruEnergy,1,2.98,2.98,2.98,0,2.98,1.8,1.18,Byte,,,,,,,,,,,,
1588PX1SQ3,8/29/19,7:46:51 AM,7:46:51 AM,Kronos,TruEnergy,1,2.98,2.98,2.98,0,2.98,1.8,1.18,Byte,,,,,,,,,,,,
1590PX0QD6,8/28/19,5:58:18 PM,5:58:18 PM,GSV,Hard Boiled Eggs,1,3.49,3.49,3.49,0,3.49,0,3.49,Byte,,,,,,,,,,,,
1584PX0PP7,8/28/19,5:43:55 PM,5:43:55 PM,Robins Kaplan,Love Corn,1,2.25,2.25,2.25,0,2.25,0,2.25,Byte,,,,,,,,,,,,
1588PX0OEF,8/28/19,5:15:51 PM,5:15:51 PM,Kronos,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.98,0,7.98,3.5,4.48,Byte,,,,,,,,,,,,
1590PX0O89,8/28/19,5:12:09 PM,5:12:09 PM,GSV,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1590PX0NOM,8/28/19,5:00:22 PM,5:00:22 PM,GSV,Pulled Buffalo Chicken,1,3.49,3.49,3.49,0,3.49,1.5,1.99,Byte,,,,,,,,,,,,
1588PX0MNI,8/28/19,4:38:06 PM,4:38:06 PM,Kronos,Zesty Burrito Bowl,1,7.98,7.98,7.98,0,7.98,1,6.98,Byte,,,,,,,,,,,,
1590PX0LVN,8/28/19,4:21:23 PM,4:21:23 PM,GSV,Wonderful Pistachios,1,4.5,4.5,4.5,0,4.5,3.35,1.15,Byte,,,,,,,,,,,,
1588PX0KER,8/28/19,3:49:39 PM,3:49:39 PM,Kronos,Vegetarian Harvest Bowl,1,7.98,7.98,7.98,0,7.98,3,4.98,Byte,,,,,,,,,,,,
1588PX0KER,8/28/19,3:49:39 PM,3:49:39 PM,Kronos,Pulled Buffalo Chicken,1,3.49,3.49,3.49,0,3.49,1.5,1.99,Byte,,,,,,,,,,,,
1584PX0JI4,8/28/19,3:30:04 PM,3:30:04 PM,Robins Kaplan,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1584PX0J70,8/28/19,3:23:24 PM,3:23:24 PM,Robins Kaplan,Apple Cinnamon Overnight Oats,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1590PX0HB6,8/28/19,2:42:42 PM,2:42:42 PM,GSV,Love Corn,1,2.25,2.25,2.25,0,2.25,0,2.25,Byte,,,,,,,,,,,,
1588PX0H9C,8/28/19,2:41:36 PM,2:41:36 PM,Kronos,Love Corn,1,2.25,2.25,2.25,0,2.25,0,2.25,Byte,,,,,,,,,,,,
1584PX0G7H,8/28/19,2:18:53 PM,2:18:53 PM,Robins Kaplan,Almond Energy Bites,1,4.98,4.98,4.98,0,4.98,2,2.98,Byte,,,,,,,,,,,,
1584PX0G59,8/28/19,2:17:33 PM,2:17:33 PM,Robins Kaplan,Bai Infusion Blueberry,1,3,3,3,0,3,0,3,Byte,,,,,,,,,,,,
1588PX0G1G,8/28/19,2:15:16 PM,2:15:16 PM,Kronos,Pulled Buffalo Chicken Bowl,1,7.98,7.98,7.98,0,7.98,3.5,4.48,Byte,,,,,,,,,,,,
1588PX0F95,8/28/19,1:58:17 PM,1:58:17 PM,Kronos,Arugula Caprese,1,7.98,7.98,7.98,0,7.98,2.97,5.01,Byte,,,,,,,,,,,,
1590PX0EFP,8/28/19,1:40:37 PM,1:40:37 PM,GSV,Seasoned Chicken,1,3.49,3.49,3.49,0,3.49,1.5,1.99,Byte,,,,,,,,,,,,
1590PX0EFP,8/28/19,1:40:37 PM,1:40:37 PM,GSV,Lifeway Kefir,1,3.49,3.49,3.49,0,3.49,0,3.49,Byte,,,,,,,,,,,,
